text,Label
Amazing. Came here with a date night with my girlfriend. Everyone was so friendly and the service is excellent! She explained the menu and chammed oversized at all times. The food was out of this world and the service was phenomenal.  We will be back again for sure.  I won't be disappointed.  We will be regulars.,fake
"Looks like a hole in the wall. The service is great, the food is delish and the service is always great!",fake
"This place was awesome! Exceeded my expectations! I had 3 tacos and wish I would have tried the fish taco but figured the 3 would have been plenty. Plus going on $2 Taco Tuesday night even topped my first visit here!  I also tried some of the nachos that my friend ordered and it was very yummy, as well as the 3 tacos that I ordered. The chips and salsa were also great! The waitress was very welcoming and the service was above and beyond! At the end of our meal my friends and I were debating getting dessert, and the waitress paid for our dessert since it was our first time there, how awesome! I will definitely be going back!",real
"I absolutely LOVE Firefly.  I come here pretty frequently, only because my friends from out-of-town have fallen in love with the restaurant just as much as I have and always need to get their fix whenever they come into Vegas.  This place can get pretty packed and wait times can be crazy around dinner time, but trust me.. if you've got the time, it's worth it!  I almost always get... - calamari- stuffed dates- mushroom tart- ceviche- mac & cheese- filet mignon sliders- steamed mussels- firefly fries- sparkling sangria The spread that's given with your breads is also heaven, mmmm.",real
Had an amazingly delicious and creamy hot chai tea latte here. I would drink these things all day if they weren't 1000 calories. What does that equal in kcal? Anyway. Friendly baristas and seating seems limited but I came near closing time so I didn't have an issue. Only thing is that there didn't seem to be any sockets...,real
"One of my favorite sandwich shops in AZ. The gyros are on point, homemade honey, only a few drinks to try. Great place with a great vibe. Can't wait to go back :)",fake
Love this bar!! Me and my boyfriend come here all the time and it's so close we just ride our bikes and come for a great burger and the pig wings!! The staff is great and it's such a great place to just have a drink and chill,real
The food was amazing - also had a head and the cheese curds we tried out to askses for me because not a dream in my top 5 for sure! Can't wait to come back!!,fake
My favorite Indian restaurant. Great food and awesome service. It's a small place and tends to be really quiet. It's definitely a hidden gem!!,real
"For a long time, we've considered this restaurant our secret.  Happy Hour is the BOMB!Herbs and Rye serves super tasty drinks and delicious steaks for a low price.  It seems that the people of Vegas are catching on to the best kept secret in town.  The last few times we stopped in the place has been full!  It's great to see a local restaurant doing such a great job!You have to stop in and see the newly remodeled bar area and have the bartenders serve you a drink. This place is a MUST go! :)",real
"Why this by far is the best buffet in Vegas; 1) 2 types of steamed to order crab legs, 2) authentic dim sum, 3) made to order noodles-ramen, wonton, pho, 3) freshly sliced charcuterie, 4) selection of hot foods, 5) but most of all the desserts-made to order crepes, hot from the oven soufflés, gelato bar, variety of macaroons, hot chocolate cookie a la mode,etc!  If you're going to wait in line for an hour for a buffet then this is the one worthy of the time.",real
The ambiance was perfect for food that was a great experience! Come here and try it out! Also lamb shank is also delicious. I love their brownie cocktail. The best ever!!!,fake
Really enjoy this place!! no longer wait!!!  The food is always hot and scrumptious! A great thing to stop often!,fake
"There is really not much I can say here that has not already been said. There is a wide variety of extremely delicious desserts and treats here. It is located in the heart of Hendertucky and has a very small town feel to it, which is somewhat refreshing. I had the Napoleon and Cheese Danish... the desserts were very well balanced and not overly sweet. The staff is always very pleasant and the prices extremely reasonable. Come early as they run out of some of the favorite like the cheese danish quickly.",real
